prod_id,Review ,Rating,User_id,Sentiment,,,,,,,,
OE02,good ,4,19,Positive,,,,,,,,
OE02,easy to fit ,4,50,Positive,,,,,,,,
OE02,good product,4,45,Positive,,,,,,,,
OE02,poor quality product ,1,31,Negative,,,,,,,,
OE02,recommend to others,4,226,Positive,,,,,,,,
OE02,give immediate relief ,5,56,Positive,,,,,,,,
OE02,easy to use,4,103,Positive,,,,,,,,
OE02,velcro is terrible,1,265,Negative,,,,,,,,
OE02,its handy,3,187,Neutral,,,,,,,,
OE02,must buy ,4,124,Positive,,,,,,,,
OE02,really useful,5,48,Positive,,,,,,,,
OE02,portable,4,106,Positive,,,,,,,,
OE02,nice product ,4,151,Positive,,,,,,,,
OE02,comfortable to wear ,4,203,Positive,,,,,,,,
OE02,happy to use this product ,5,149,Positive,,,,,,,,
OE02,keeps warms ,4,131,Positive,,,,,,,,
OE02,good material,4,45,Positive,,,,,,,,
OE02,stopped working after a month,1,246,Negative,,,,,,,,
OE02,works as expected,4,283,Positive,,,,,,,,
OE02,you may buy it ,3,89,Neutral,,,,,,,,
OE02,works well,4,75,Positive,,,,,,,,
OE02,good product,4,90,Positive,,,,,,,,
OE02,doesn? fit my knee,2,74,Negative,,,,,,,,
OE02,not comfortable,2,290,Negative,,,,,,,,
OE02,velcro should be more longer,2,275,Negative,,,,,,,,
OE02,nice product ,4,203,Positive,,,,,,,,
OE02,switch not working,1,193,Negative,,,,,,,,
OE02,not working,2,248,Negative,,,,,,,,
OE02,waste of money,1,68,Negative,,,,,,,,
OE02,not shock proof,2,215,Negative,,,,,,,,
OE02,not suecure,2,111,Negative,,,,,,,,
OE02,bad product ,1,40,Negative,,,,,,,,
OE02,effective pain relief,4,40,Positive,,,,,,,,
OE02,good for pain relief,4,26,Positive,,,,,,,,
OE02,very useful ,5,22,Positive,,,,,,,,
OE02,good one,4,223,Positive,,,,,,,,
OE02,quality can be better,5,284,Positive,,,,,,,,
OE02,maximum comfort,4,173,Positive,,,,,,,,
OE02,performs well,4,47,Positive,,,,,,,,
OE02,skin friendly heat wrap,2,63,Negative,,,,,,,,
OE02,doesn? match my expectations,1,12,Negative,,,,,,,,
OE02,quality is quite fragile,2,80,Negative,,,,,,,,
OE02,warms the knee well,2,280,Negative,,,,,,,,
OE02,quite big in size ,3,68,Neutral,,,,,,,,
OE02,average,3,168,Neutral,,,,,,,,
OE02,very good,4,96,Positive,,,,,,,,
OE02,very unsafe product ,2,123,Negative,,,,,,,,
OE02,very bad product ,1,77,Negative,,,,,,,,
OE02,happy with product ,4,249,Positive,,,,,,,,
OE02,worked well,4,157,Positive,,,,,,,,
OE02,straps around could have been better,3,211,Neutral,,,,,,,,
OE02,does the job perfectly ,4,176,Positive,,,,,,,,
OE02,velcro are not comfortable,3,125,Neutral,,,,,,,,
OE02,received a different product,2,94,Negative,,,,,,,,
OE02,disappointed,1,147,Negative,,,,,,,,
OE02,got great relief,4,210,Positive,,,,,,,,
OE02,serves purpose,4,190,Positive,,,,,,,,
OE02,easy to use,4,29,Positive,,,,,,,,
OE02,excellent heating pad,5,243,Positive,,,,,,,,
OE02,efficient for pain relief,4,149,Positive,,,,,,,,
OE02,nice product ,5,166,Positive,,,,,,,,
OE02,useful for old people,4,264,Positive,,,,,,,,
OE02,must buy ,4,191,Positive,,,,,,,,
OE02,very handy product ,4,73,Positive,,,,,,,,
OE02,overall nice product ,5,281,Positive,,,,,,,,
OE02,heat is moderate,3,63,Neutral,,,,,,,,
OE02,very convenient ,4,81,Positive,,,,,,,,
OE02,free size anyone can wear ,3,141,Neutral,,,,,,,,
OE02,works well,4,182,Positive,,,,,,,,
OE02,nice product ,5,140,Positive,,,,,,,,
OE02,very effective,4,276,Positive,,,,,,,,
OE02,superb pain killer ,4,175,Positive,,,,,,,,
OE02,effective for pain,4,79,Positive,,,,,,,,
OE02,very helpful ,5,294,Positive,,,,,,,,
OE02,eased pain,4,226,Positive,,,,,,,,
OE02,not good ,2,49,Negative,,,,,,,,
OE02,comfortable to wear ,4,263,Positive,,,,,,,,
OE02,happy with product ,4,44,Positive,,,,,,,,
OE02,satisfied,3,138,Neutral,,,,,,,,
OE02,not good support ,2,265,Negative,,,,,,,,
OE02,knee pad not working,2,116,Negative,,,,,,,,
GB03,Nice product,5,200,Positive,,,,,,,,
GB03,Quality is not good and having dent,2,176,Negative,,,,,,,,
GB03,It's good product,5,284,Positive,,,,,,,,
GB03,Poor quality and lost money,1,14,Negative,,,,,,,,
GB03,Very good,4,6,Positive,,,,,,,,
GB03,Stainless steel wall bracket. Could have been of sturdier stainless steel material.,4,155,Positive,,,,,,,,
GB03,"Fixed to wall 2 months back . I can't say abt durability. But size convenient, firm and stable. I can say value for money ",5,72,Positive,,,,,,,,
GB03,Could have been of sturdier stainless steel material.,5,209,Positive,,,,,,,,
GB03,I WONDERED WHAT PART OF THIS IS STAINLESS STEEL WHEN I SAW RUSTY LIQUID OOZING FROM THE PARTS FIXED TO THE WALL,1,88,Negative,,,,,,,,
GB03,"Not as good as jaquar fitting but it's not that bad, am satisfied with the product",4,78,Positive,,,,,,,,
GB03,Excellent product quality was good But wee no able to stitch it product was tq meesho,4,226,Positive,,,,,,,,
GB03,"Quality is very poor, material quality not good, Size is not same as shown",1,251,Negative,,,,,,,,
GB03,Received a defective product,2,275,Negative,,,,,,,,
GB03,Good ,3,131,Neutral,,,,,,,,
GB03,Nice,5,266,Positive,,,,,,,,
GB03,Not bad ,2,183,Negative,,,,,,,,
GB03,Material quality not good,3,61,Neutral,,,,,,,,
GB03,Very nice product,4,40,Positive,,,,,,,,
GB03,Quality n material is of best quality,5,177,Positive,,,,,,,,
GB03,Quality product received,4,117,Positive,,,,,,,,
GB03,nice product ,5,64,Positive,,,,,,,,
GB03,excellent product ,5,128,Positive,,,,,,,,
GB03,would recommende to anyone,2,209,Negative,,,,,,,,
GB03,easy to install,4,250,Positive,,,,,,,,
GB03,worth the money ,4,200,Positive,,,,,,,,
GB03,does the job perfectly ,4,77,Positive,,,,,,,,
GB03,great grip,4,225,Positive,,,,,,,,
GB03,fits well and works fine,4,182,Positive,,,,,,,,
GB03,very happy ,5,165,Positive,,,,,,,,
GB03,very good,5,8,Positive,,,,,,,,
GB03,serves its purpose,4,158,Positive,,,,,,,,
GB03,great product ,5,241,Positive,,,,,,,,
GB03,life saver,4,82,Positive,,,,,,,,
GB03,excellent,5,132,Positive,,,,,,,,
GB03,easy to grip,4,250,Positive,,,,,,,,
GB03,matched expectations,4,155,Positive,,,,,,,,
GB03,strong and robust,5,192,Positive,,,,,,,,
GB03,should have been longer,3,185,Neutral,,,,,,,,
GB03,robust ,4,165,Positive,,,,,,,,
GB03,overall good,4,229,Positive,,,,,,,,
GB03,not brilliant ,1,140,Negative,,,,,,,,
GB03,good ,4,297,Positive,,,,,,,,
GB03,worth it ,4,111,Positive,,,,,,,,
GB03,great product ,5,107,Positive,,,,,,,,
GB03,good buy,4,218,Positive,,,,,,,,
GB03,no screws provided,2,67,Negative,,,,,,,,
GB03,very pleased,4,21,Positive,,,,,,,,
GB03,finishing was good,4,121,Positive,,,,,,,,
GB03,strong,5,18,Positive,,,,,,,,
GB03,grip is strong,4,97,Positive,,,,,,,,
GB03,doesn? provide grip,3,158,Neutral,,,,,,,,
GB03,not smooth ,3,135,Neutral,,,,,,,,
GB03,worth the buy,4,75,Positive,,,,,,,,
GB03,does the job well,4,68,Positive,,,,,,,,
GB03,well made,4,48,Positive,,,,,,,,
GB03,sturdy grab rail,3,66,Neutral,,,,,,,,
GB03,must buy,4,93,Positive,,,,,,,,
GB03,super easy to fix,4,162,Positive,,,,,,,,
GB03,perfectly made,5,289,Positive,,,,,,,,
GB03,helpful,4,8,Positive,,,,,,,,
GB03,much needed,4,25,Positive,,,,,,,,
GB03,reliable,4,96,Positive,,,,,,,,
GB03,safe and secure,4,92,Positive,,,,,,,,
GB03,easy to fix,4,273,Positive,,,,,,,,
GB03,good hand rail,4,158,Positive,,,,,,,,
GB03,smooth finish,4,154,Positive,,,,,,,,
GB03,sturdy ,3,154,Neutral,,,,,,,,
GB03,highly recommended,5,176,Positive,,,,,,,,
GB03,great product ,5,140,Positive,,,,,,,,
GB03,not great finish,2,36,Negative,,,,,,,,
GB03,great fix,5,127,Positive,,,,,,,,
GB03,easy to grip,4,279,Positive,,,,,,,,
GB03,not satisfied,2,201,Negative,,,,,,,,
GB03,good balance,4,220,Positive,,,,,,,,
GB03,happy ,4,219,Positive,,,,,,,,
GB03,must buy,5,30,Positive,,,,,,,,
GB03,good,4,92,Positive,,,,,,,,
GB03,worth the buy,5,165,Positive,,,,,,,,
GB03,easy to fix,4,212,Positive,,,,,,,,
GB03,perfect,5,96,Positive,,,,,,,,
GB03,exactly as described,4,112,Positive,,,,,,,,
GB03,very good ,5,235,Positive,,,,,,,,
GB03,solid feel,5,51,Positive,,,,,,,,
GB03,happy to buy,5,224,Positive,,,,,,,,
GB03,good ,4,221,Positive,,,,,,,,
GB03,good value ,4,279,Positive,,,,,,,,
GB03,excellent ,5,133,Positive,,,,,,,,
GB03,very pleased,4,21,Positive,,,,,,,,
GB03,fixed well,4,296,Positive,,,,,,,,
GB03,strong,4,238,Positive,,,,,,,,
GB03,very strong rail,5,253,Positive,,,,,,,,
GB03,strong and well,4,129,Positive,,,,,,,,
GB03,very strudy ,3,41,Neutral,,,,,,,,
GB03,great grip,4,235,Positive,,,,,,,,
GB03,satisfied,4,57,Positive,,,,,,,,
GB03,safe to grip ,4,242,Positive,,,,,,,,
GB03,happy ,5,143,Positive,,,,,,,,
GB03,reliable ,4,124,Positive,,,,,,,,
GB03,much wanted,4,163,Positive,,,,,,,,
GB03,too long to fit,3,104,Neutral,,,,,,,,
GB03,really impressed,5,207,Positive,,,,,,,,
GB03,great value,5,282,Positive,,,,,,,,
GB03,great results,5,131,Positive,,,,,,,,
GB03,really good ,5,194,Positive,,,,,,,,
GB03,excellent,5,102,Positive,,,,,,,,
GB03,great support ,4,212,Positive,,,,,,,,
GB03,good product ,4,16,Positive,,,,,,,,
GB03,well made,4,300,Positive,,,,,,,,
GB03,much needed,4,223,Positive,,,,,,,,
GB03,sufficient length and stremght,4,284,Positive,,,,,,,,
GB03,helpful,4,244,Positive,,,,,,,,
GB03,very solid bar,3,93,Negative,,,,,,,,
GB03,good ,4,170,Positive,,,,,,,,
GB03,well made and robust ,5,199,Positive,,,,,,,,
GB03,feels sturdy,4,231,Positive,,,,,,,,
GB03,happy with itt ,4,160,Positive,,,,,,,,
GB03,very good value,4,209,Positive,,,,,,,,
GB03,great grip,4,31,Positive,,,,,,,,
GB03,works well,4,130,Positive,,,,,,,,
GB03,well made,5,277,Positive,,,,,,,,
GB03,good stability,4,18,Positive,,,,,,,,
GB03,easy to fix,4,92,Positive,,,,,,,,
GB03,limited mobility,3,135,Neutral,,,,,,,,
GB03,easy to use,4,223,Positive,,,,,,,,
GB03,amazing quality,5,253,Positive,,,,,,,,
GB03,perfect to use,5,286,Positive,,,,,,,,
GB03,good value,4,255,Positive,,,,,,,,
GB03,easy to fit,4,83,Positive,,,,,,,,
GB03,safe,4,284,Positive,,,,,,,,
GB03,mobility issues,4,283,Positive,,,,,,,,
GB03,long and fitted correctly,4,295,Positive,,,,,,,,
GB03,secure,3,128,Neutral,,,,,,,,
GB03,much safer,4,290,Positive,,,,,,,,
GB03,strong ,4,198,Positive,,,,,,,,
GB03,highly recommnded,5,33,Positive,,,,,,,,
GB03,good hold,4,15,Positive,,,,,,,,
GB03,really good buy,4,195,Positive,,,,,,,,
GB03,good product ,4,109,Positive,,,,,,,,
GB03,amazing quality,5,59,Positive,,,,,,,,
GB03,great value for money ,5,76,Positive,,,,,,,,
GB03,good quality,4,286,Positive,,,,,,,,
GB03,excellent look,5,237,Positive,,,,,,,,
GB03,great quality,5,213,Positive,,,,,,,,
GB03,great product,5,77,Positive,,,,,,,,
GB03,matched my spefications,4,227,Positive,,,,,,,,
GB03,safe and secure,4,73,Positive,,,,,,,,
GB03,well done,4,98,Positive,,,,,,,,
GB03,perfect grip,5,71,Positive,,,,,,,,
GB03,disappointed,1,148,Negative,,,,,,,,
GB03,well made,4,273,Positive,,,,,,,,
GB03,what a great bar,4,235,Positive,,,,,,,,
GB03,must buy,5,257,Positive,,,,,,,,
GB03,good buy,4,145,Positive,,,,,,,,
GB03,gripped even with wet hands,2,17,Negative,,,,,,,,
GB03,happy with product ,4,156,Positive,,,,,,,,
GB03,solid rail,3,15,Neutral,,,,,,,,
GB03,good price,4,68,Positive,,,,,,,,
GB03,satisfied,3,196,Neutral,,,,,,,,
GB03,good ,4,8,Positive,,,,,,,,
GB03,worth the money,5,82,Positive,,,,,,,,
GB03,strong support ,4,94,Positive,,,,,,,,
GB03,screws fell off after fixing,2,197,Negative,,,,,,,,
GB03,cracks the tiles ,2,116,Negative,,,,,,,,
GB03,lightweighted,3,228,Neutral,,,,,,,,
GB03,solid and strudy,3,289,Neutral,,,,,,,,
GB03,great value for money ,5,273,Positive,,,,,,,,
GB03,exactly what I needed,4,45,Positive,,,,,,,,
GB03,easy to install,4,231,Positive,,,,,,,,
GB03,not as expected,2,123,Negative,,,,,,,,
GB03,must buy,5,173,Positive,,,,,,,,
GB03,very pleased,4,233,Positive,,,,,,,,
GB03,happy ,4,268,Positive,,,,,,,,
GB03,perfect grip,4,122,Positive,,,,,,,,
GB03,not happy ,2,143,Negative,,,,,,,,
GB03,correct size,4,153,Positive,,,,,,,,
GB03,easy grab bars,4,14,Positive,,,,,,,,
GB03,good and sturdy,4,65,Positive,,,,,,,,
GB03,limited mobility,3,136,Neutral,,,,,,,,
GB03,good,4,83,Positive,,,,,,,,
GB03,too costly ,3,117,Neutral,,,,,,,,
GB03,happy with utility,4,189,Positive,,,,,,,,
GB03,not satisfied,2,219,Negative,,,,,,,,
GB03,wonderful,5,177,Positive,,,,,,,,
GB03,good product,4,262,Positive,,,,,,,,
GB03,like the product,4,48,Positive,,,,,,,,
GB03,good,4,201,Positive,,,,,,,,
GB03,too expensive,5,29,Positive,,,,,,,,
GB03,satisfied,4,254,Positive,,,,,,,,
GB03,plastic bars ,4,219,Positive,,,,,,,,
GB03,very sturdy product ,4,80,Positive,,,,,,,,
GB03,not worth it,2,63,Negative,,,,,,,,
GB03,easy to fit ,3,271,Neutral,,,,,,,,
GB03,highly recommended,5,203,Positive,,,,,,,,
GB03,happy ,4,249,Positive,,,,,,,,
GB03,value for money,4,247,Positive,,,,,,,,
GB03,strong bar,4,104,Positive,,,,,,,,
GB03,solid quality ,3,235,Neutral,,,,,,,,
GB03,worth the money ,5,294,Positive,,,,,,,,
GB03,long bars help in holding,3,122,Neutral,,,,,,,,
GB03,not adjustable,2,157,Negative,,,,,,,,
GB03,overall good,4,189,Positive,,,,,,,,
GB03,amazing quality,5,81,Positive,,,,,,,,
GB03,very nice,5,102,Positive,,,,,,,,
GB03,good product,4,35,Positive,,,,,,,,
GB03,good one,4,4,Positive,,,,,,,,
GB03,fixes firmly,4,272,Positive,,,,,,,,
GB03,prevents slipping of hand,3,34,Neutral,,,,,,,,
GB03,good appearance,4,69,Positive,,,,,,,,
GB03,loved it,4,123,Positive,,,,,,,,
GB03,nice,4,204,Positive,,,,,,,,
GB03,comfortable,5,202,Positive,,,,,,,,
GB03,not affordable,1,42,Negative,,,,,,,,
GB03,best product,5,87,Positive,,,,,,,,
GB03,helpful,4,170,Positive,,,,,,,,
GB03,costs too high,2,15,Negative,,,,,,,,
GB03,good and strrong,4,275,Positive,,,,,,,,
GB03,no value for money ,2,238,Negative,,,,,,,,
GB03,product is good,4,193,Positive,,,,,,,,
GB03,good ,4,98,Positive,,,,,,,,
GB03,ok quality,3,25,Neutral,,,,,,,,
GB03,not sturdy,3,286,Neutral,,,,,,,,
GB03,best product,5,74,Positive,,,,,,,,
GB03,high quality,5,220,Positive,,,,,,,,
GB03,looks elegant ,4,200,Positive,,,,,,,,
GB03,very good qualty,4,210,Positive,,,,,,,,
GB03,good grip,4,192,Positive,,,,,,,,
GB03,very good,4,47,Positive,,,,,,,,
GB03,good and strudy,4,6,Positive,,,,,,,,
GB03,fantastic grip,4,160,Positive,,,,,,,,
GB03,good grip,4,187,Positive,,,,,,,,
GB03,excellent look,5,251,Positive,,,,,,,,
GB03,could have been better quality,3,182,Neutral,,,,,,,,
GB03,quality peoduct ,4,84,Positive,,,,,,,,
GB03,solid quality ,4,87,Positive,,,,,,,,
GB03,overall good,4,292,Positive,,,,,,,,
GB03,good grab,4,189,Positive,,,,,,,,
GB03,lighter weight n good,4,149,Positive,,,,,,,,
GB03,value for money,5,76,Positive,,,,,,,,
GB03,easy to fit,4,285,Positive,,,,,,,,
GB03,highly recommended,5,226,Positive,,,,,,,,
GB03,handle fits very well,4,196,Positive,,,,,,,,
GB03,great value,5,137,Positive,,,,,,,,
GB03,sturdiness,4,91,Positive,,,,,,,,
GB03,decent grip,3,211,Neutral,,,,,,,,
GB03,good product,4,283,Positive,,,,,,,,
GB03,costly ,2,276,Negative,,,,,,,,
GB03,looks sleek but bulky ,3,264,Neutral,,,,,,,,
GB03,plastic material instead of steel,3,108,Neutral,,,,,,,,
GB03,poor quality ,1,182,Negative,,,,,,,,
GB03,worth buying,4,68,Positive,,,,,,,,
GB03,stability firmness,2,97,Negative,,,,,,,,
GB03,well made,4,209,Positive,,,,,,,,
GB03,good finish,4,43,Positive,,,,,,,,
GB03,grab bar quality good,3,119,Neutral,,,,,,,,
GB03,recommended,4,181,Positive,,,,,,,,
GB03,good product,4,219,Positive,,,,,,,,
GB03,value for money,5,221,Positive,,,,,,,,
GB03,smooth finish,3,290,Neutral,,,,,,,,
GB03,reasonable price,4,6,Positive,,,,,,,,
GB03,satisfied,3,171,Neutral,,,,,,,,
GB03,strong grab bars,2,95,Negative,,,,,,,,
GB03,grade as illustrated,3,186,Neutral,,,,,,,,
GB03,easy to install,4,154,Positive,,,,,,,,
GB03,reassurring quality,4,89,Positive,,,,,,,,
GB03,quality product,4,235,Positive,,,,,,,,
GB03,quality is good,4,78,Positive,,,,,,,,
GB03,strong ,3,211,Neutral,,,,,,,,
GB03,right grip for elderly,4,35,Positive,,,,,,,,
GB03,good,4,163,Positive,,,,,,,,
GB03,superb quality,5,68,Positive,,,,,,,,
GB03,must buy,4,87,Positive,,,,,,,,
GB03,over priced ,2,214,Negative,,,,,,,,
GB03,not satisfied,1,144,Negative,,,,,,,,
GB03,size is too small,2,26,Negative,,,,,,,,
GB03,not good enough,2,166,Negative,,,,,,,,
GB03,high quality,5,138,Positive,,,,,,,,
GB03,needs better screws,2,247,Negative,,,,,,,,
GB03,good product,4,118,Positive,,,,,,,,
GB03,convenience,3,84,Neutral,,,,,,,,
GB03,quality is good,4,10,Positive,,,,,,,,
GB03,highly recommended,5,97,Positive,,,,,,,,
GB03,great grip,5,130,Positive,,,,,,,,
GB03,soild quality good finish,4,110,Positive,,,,,,,,
GB03,handle fits very well,5,22,Positive,,,,,,,,
GB03,gives good grip,4,273,Positive,,,,,,,,
GB03,very useful product,3,61,Neutral,,,,,,,,
GB03,high quality,5,28,Positive,,,,,,,,
GB03,go for it,4,271,Positive,,,,,,,,
GB03,sturdy and reliable,4,33,Positive,,,,,,,,
GB03,decent product,3,123,Neutral,,,,,,,,
GB03,wonderful,5,107,Positive,,,,,,,,
GB03,satisfied,3,129,Neutral,,,,,,,,
GB03,good but not finished,2,294,Negative,,,,,,,,
GB03,nice product,4,173,Positive,,,,,,,,
GB03,serves its purpose,4,40,Positive,,,,,,,,
GB03,very sturdy ,4,142,Positive,,,,,,,,
GB03,very useful,5,289,Positive,,,,,,,,
GB03,just ok,3,20,Neutral,,,,,,,,
GB03,good,4,294,Positive,,,,,,,,
GB03,does the job,4,141,Positive,,,,,,,,
DT04,Quality is good,4,228,Positive,,,,,,,,
DT04,Good product,4,68,Positive,,,,,,,,
DT04,Worth every penny,4,263,Positive,,,,,,,,
DT04,Working good,5,192,Positive,,,,,,,,
DT04,Awesome,4,201,Positive,,,,,,,,
DT04,This product is not accurate it shows diffrent temprature at the same time,3,261,Neutral,,,,,,,,
DT04,Extremely Disappointed,2,249,Negative,,,,,,,,
DT04,Worst product,1,61,Negative,,,,,,,,
DT04,I am really impressed by the accuracy of the thermometer mainly at this price point ,5,99,Positive,,,,,,,,
DT04,Thermometer works just fine,2,284,Negative,,,,,,,,
DT04,it's perfect and the build quality is excellent ,4,136,Positive,,,,,,,,
DT04,total waste of money as I could not even use it for once. ,2,242,Negative,,,,,,,,
DT04,It does not beep when ready,2,179,Negative,,,,,,,,
DT04,Battery so week,3,183,Neutral,,,,,,,,
DT04,Its a good and reliable product,4,147,Positive,,,,,,,,
DT04,ease to use and clean,3,137,Neutral,,,,,,,,
DT04,Good quality,4,285,Positive,,,,,,,,
DT04,very accurate and very durable.,5,39,Positive,,,,,,,,
DT04,very good battery life and it is water resistant,4,92,Positive,,,,,,,,
DT04,best thermameter and very strong with best battery backup,5,114,Positive,,,,,,,,
DT04,Best one,3,12,Neutral,,,,,,,,
DT04,amazing product,5,112,Positive,,,,,,,,
DT04,good one,4,263,Positive,,,,,,,,
DT04,water resistant,4,296,Positive,,,,,,,,
DT04,value for money ,5,266,Positive,,,,,,,,
DT04,good quality,4,72,Positive,,,,,,,,
DT04,must buy ,5,171,Positive,,,,,,,,
DT04,best product ,5,294,Positive,,,,,,,,
DT04,plz buy ,4,67,Positive,,,,,,,,
DT04,nice product ,4,220,Positive,,,,,,,,
DT04,very good product ,4,81,Positive,,,,,,,,
DT04,relaible,3,177,Neutral,,,,,,,,
DT04,quick measurements ,3,109,Neutral,,,,,,,,
DT04,safe,3,249,Neutral,,,,,,,,
DT04,best quality,5,56,Positive,,,,,,,,
DT04,satisfied,3,160,Neutral,,,,,,,,
DT04,good results,4,123,Positive,,,,,,,,
DT04,good ,4,65,Positive,,,,,,,,
DT04,works well,4,78,Positive,,,,,,,,
DT04,great product ,5,76,Positive,,,,,,,,
DT04,highly recommended,5,163,Positive,,,,,,,,
DT04,wonderful,5,89,Positive,,,,,,,,
DT04,works fine,4,14,Positive,,,,,,,,
DT04,high quality,5,130,Positive,,,,,,,,
DT04,worst product ,1,159,Negative,,,,,,,,
DT04,affordable,3,283,Neutral,,,,,,,,
DT04,excellent product,5,248,Positive,,,,,,,,
DT04,bad ,1,62,Negative,,,,,,,,
DT04,too high cost ,2,290,Negative,,,,,,,,
DT04,saves battery life,3,29,Neutral,,,,,,,,
DT04,worst experience,2,174,Negative,,,,,,,,
DT04,good performance,4,134,Positive,,,,,,,,
DT04,good quality,4,29,Positive,,,,,,,,
