prod_id,text,Rating,User_id,prodSentiment,timestamp
GB03,"Fixed to wall 2 months back . I can't say abt durability. But size convenient, firm and stable. I can say value for money ",5,72,Positive,845555151
GB03,Could have been of sturdier stainless steel material.,5,209,Positive,845555436
GB03,I WONDERED WHAT PART OF THIS IS STAINLESS STEEL WHEN I SAW RUSTY LIQUID OOZING FROM THE PARTS FIXED TO THE WALL,1,88,Negative,845554349
GB03,"Not as good as jaquar fitting but it's not that bad, am satisfied with the product",4,78,Positive,845553757
GB03,Excellent product quality was good But wee no able to stitch it product was tq meesho,4,226,Positive,845553283
GB03,"Quality is very poor, material quality not good, Size is not same as shown",1,251,Negative,845553994
GB03,Received a defective product,2,275,Negative,845556257
GB03,Good ,3,131,Neutral,845555342
GB03,Nice,5,266,Positive,845554987
GB03,Not bad ,2,183,Negative,845555024
GB03,Material quality not good,3,61,Neutral,845553586
GB03,Very nice product,4,40,Positive,845553966
GB03,Quality n material is of best quality,5,177,Positive,845555607
GB03,Quality product received,4,117,Positive,845553110
GB03,nice product ,5,64,Positive,845553586
GB03,excellent product ,5,128,Positive,845553146
GB03,would recommende to anyone,2,209,Negative,845553660
GB03,easy to install,4,250,Positive,845555006
GB03,worth the money ,4,200,Positive,845553457
GB03,does the job perfectly ,4,77,Positive,845553253
GB03,great grip,4,225,Positive,845553907
GB03,fits well and works fine,4,182,Positive,845553146
GB03,very happy ,5,165,Positive,845553695
GB03,very good,5,8,Positive,845554263
GB03,serves its purpose,4,158,Positive,845555402
GB03,great product ,5,241,Positive,845554479
GB03,life saver,4,82,Positive,845554931
GB03,excellent,5,132,Positive,845555362
GB03,easy to grip,4,250,Positive,845555006
GB03,matched expectations,4,155,Positive,845553938
GB03,strong and robust,5,192,Positive,845553283
GB03,should have been longer,3,185,Neutral,845553619
GB03,robust ,4,165,Positive,845556241
GB03,overall good,4,229,Positive,845554931
GB03,not brilliant ,1,140,Negative,845554455
GB03,good ,4,297,Positive,845553586
GB03,worth it ,4,111,Positive,845556290
GB03,great product ,5,107,Positive,845553619
GB03,good buy,4,218,Positive,845555477
GB03,no screws provided,2,67,Negative,845554024
GB03,very pleased,4,21,Positive,845553253
GB03,finishing was good,4,121,Positive,845556106
GB03,strong,5,18,Positive,845556310
GB03,grip is strong,4,97,Positive,845556181
GB03,doesn? provide grip,3,158,Neutral,845554099
GB03,not smooth ,3,135,Neutral,845555382
GB03,worth the buy,4,75,Positive,845553994
GB03,does the job well,4,68,Positive,845556131
GB03,well made,4,48,Positive,845554024
GB03,sturdy grab rail,3,66,Neutral,845553794
GB03,must buy,4,93,Positive,845553381
GB03,super easy to fix,4,162,Positive,845553966
GB03,perfectly made,5,289,Positive,845553174
GB03,helpful,4,8,Positive,845554176
GB03,much needed,4,25,Positive,845553559
GB03,reliable,4,96,Positive,845553875
GB03,safe and secure,4,92,Positive,845554987
GB03,easy to fix,4,273,Positive,845555571
GB03,good hand rail,4,158,Positive,845555588
GB03,smooth finish,4,154,Positive,845554263
GB03,sturdy ,3,154,Neutral,845555588
GB03,highly recommended,5,176,Positive,845556257
GB03,great product ,5,140,Positive,845553619
GB03,not great finish,2,36,Negative,845553283
GB03,great fix,5,127,Positive,845555655
GB03,easy to grip,4,279,Positive,845553726
GB03,not satisfied,2,201,Negative,845554176
GB03,good balance,4,220,Positive,845555172
GB03,happy ,4,219,Positive,845553695
GB03,must buy,5,30,Positive,845554551
GB03,good,4,92,Positive,845553726
GB03,worth the buy,5,165,Positive,845553457
GB03,easy to fix,4,212,Positive,845554376
GB03,perfect,5,96,Positive,845555172
GB03,exactly as described,4,112,Positive,845555249
GB03,very good ,5,235,Positive,845553875
GB03,solid feel,5,51,Positive,845555151
GB03,happy to buy,5,224,Positive,845553907
GB03,good ,4,221,Positive,845553844
GB03,good value ,4,279,Positive,845555436
GB03,excellent ,5,133,Positive,845554320
GB03,very pleased,4,21,Positive,845553522
GB03,fixed well,4,296,Positive,845553283
GB03,strong,4,238,Positive,845554455
GB03,very strong rail,5,253,Positive,845555571
GB03,strong and well,4,129,Positive,845553253
GB03,very strudy ,3,41,Neutral,845553660
GB03,great grip,4,235,Positive,845553110
GB03,satisfied,4,57,Positive,845555436
GB03,safe to grip ,4,242,Positive,845554099
GB03,happy ,5,143,Positive,845555546
GB03,reliable ,4,124,Positive,845556119
GB03,much wanted,4,163,Positive,845555151
GB03,too long to fit,3,104,Neutral,845555546
GB03,really impressed,5,207,Positive,845554603
GB03,great value,5,282,Positive,845553522
GB03,great results,5,131,Positive,845553174
GB03,really good ,5,194,Positive,845553457
GB03,excellent,5,102,Positive,845553200
GB03,great support ,4,212,Positive,845554062
GB03,good product ,4,16,Positive,845553200
GB03,well made,4,300,Positive,845555071
GB03,much needed,4,223,Positive,845555046
GB03,sufficient length and stremght,4,284,Positive,845553757
GB03,helpful,4,244,Positive,845556223
GB03,very solid bar,3,93,Negative,845553586
GB03,good ,4,170,Positive,845553253
GB03,well made and robust ,5,199,Positive,845555265
GB03,feels sturdy,4,231,Positive,845553938
GB03,happy with itt ,4,160,Positive,845555172
GB03,very good value,4,209,Positive,845553146
GB03,great grip,4,31,Positive,845555300
GB03,works well,4,130,Positive,845553938
GB03,well made,5,277,Positive,845553146
GB03,good stability,4,18,Positive,845553489
GB03,easy to fix,4,92,Positive,845554455
GB03,limited mobility,3,135,Neutral,845555382
GB03,easy to use,4,223,Positive,845553726
GB03,amazing quality,5,253,Positive,845555402
GB03,perfect to use,5,286,Positive,845553819
GB03,good value,4,255,Positive,845553200
GB03,easy to fit,4,83,Positive,845553457
GB03,safe,4,284,Positive,845555265
GB03,mobility issues,4,283,Positive,845556412
GB03,long and fitted correctly,4,295,Positive,845555094
GB03,secure,3,128,Neutral,845554376
GB03,much safer,4,290,Positive,845553994
GB03,strong ,4,198,Positive,845553317
GB03,highly recommnded,5,33,Positive,845554962
GB03,good hold,4,15,Positive,845553317
GB03,really good buy,4,195,Positive,845553726
GB03,good product ,4,109,Positive,845553794
GB03,amazing quality,5,59,Positive,845554141
GB03,great value for money ,5,76,Positive,845554296
GB03,good quality,4,286,Positive,845553317
GB03,excellent look,5,237,Positive,845554987
GB03,great quality,5,213,Positive,845553110
GB03,great product,5,77,Positive,845553994
GB03,matched my spefications,4,227,Positive,845554397
GB03,safe and secure,4,73,Positive,845554320
GB03,well done,4,98,Positive,845554603
GB03,perfect grip,5,71,Positive,845553354
GB03,disappointed,1,148,Negative,845554505
GB03,well made,4,273,Positive,845554420
GB03,what a great bar,4,235,Positive,845554962
GB03,must buy,5,257,Positive,845554224
GB03,good buy,4,145,Positive,845554551
GB03,gripped even with wet hands,2,17,Negative,845553489
GB03,happy with product ,4,156,Positive,845553200
GB03,solid rail,3,15,Neutral,845553489
GB03,good price,4,68,Positive,845554505
GB03,satisfied,3,196,Neutral,845553457
GB03,good ,4,8,Positive,845555124
GB03,worth the money,5,82,Positive,845555024
GB03,strong support ,4,94,Positive,845553283
GB03,screws fell off after fixing,2,197,Negative,845554062
GB03,cracks the tiles ,2,116,Negative,845553174
GB03,lightweighted,3,228,Neutral,845555546
GB03,solid and strudy,3,289,Neutral,845555281
GB03,great value for money ,5,273,Positive,845553844
GB03,exactly what I needed,4,45,Positive,845553907
GB03,easy to install,4,231,Positive,845555477
GB03,not as expected,2,123,Negative,845555632
GB03,must buy,5,173,Positive,845553522
GB03,very pleased,4,233,Positive,845554099
GB03,happy ,4,268,Positive,845554141
GB03,perfect grip,4,122,Positive,845553200
GB03,not happy ,2,143,Negative,845553794
GB03,correct size,4,153,Positive,845554505
GB03,easy grab bars,4,14,Positive,845554584
GB03,good and sturdy,4,65,Positive,845554141
GB03,limited mobility,3,136,Neutral,845555172
GB03,good,4,83,Positive,845554176
GB03,too costly ,3,117,Neutral,845553819
GB03,happy with utility,4,189,Positive,845553354
GB03,not satisfied,2,219,Negative,845554455
GB03,wonderful,5,177,Positive,845555317
GB03,good product,4,262,Positive,845553586
GB03,like the product,4,48,Positive,845553522
GB03,good,4,201,Positive,845555546
GB03,too expensive,5,29,Positive,845553794
GB03,satisfied,4,254,Positive,845554908
GB03,plastic bars ,4,219,Positive,845553844
GB03,very sturdy product ,4,80,Positive,845554479
GB03,not worth it,2,63,Negative,845553426
GB03,easy to fit ,3,271,Neutral,845554296
GB03,highly recommended,5,203,Positive,845554224
GB03,happy ,4,249,Positive,845556181
GB03,value for money,4,247,Positive,845554551
GB03,strong bar,4,104,Positive,845553426
GB03,solid quality ,3,235,Neutral,845554099
GB03,worth the money ,5,294,Positive,845554524
GB03,long bars help in holding,3,122,Neutral,845554099
GB03,not adjustable,2,157,Negative,845554349
GB03,overall good,4,189,Positive,845554908
GB03,amazing quality,5,81,Positive,845553875
GB03,very nice,5,102,Positive,845553559
GB03,good product,4,35,Positive,845555342
GB03,good one,4,4,Positive,845555070
GB03,fixes firmly,4,272,Positive,845553381
GB03,prevents slipping of hand,3,34,Neutral,845553146
GB03,good appearance,4,69,Positive,845553317
GB03,loved it,4,123,Positive,845553109
GB03,nice,4,204,Positive,845553109
GB03,comfortable,5,202,Positive,845553174
GB03,not affordable,1,42,Negative,845553819
GB03,best product,5,87,Positive,845553174
GB03,helpful,4,170,Positive,845554141
GB03,costs too high,2,15,Negative,845553354
GB03,good and strrong,4,275,Positive,845555024
GB03,no value for money ,2,238,Negative,845553844
GB03,product is good,4,193,Positive,845555342
GB03,good ,4,98,Positive,845554062
GB03,ok quality,3,25,Neutral,845555300
GB03,not sturdy,3,286,Neutral,845555265
GB03,best product,5,74,Positive,845555046
GB03,high quality,5,220,Positive,845555362
GB03,looks elegant ,4,200,Positive,845555151
GB03,very good qualty,4,210,Positive,845556147
GB03,good grip,4,192,Positive,845555342
GB03,very good,4,47,Positive,845555694
GB03,good and strudy,4,6,Positive,845556378
GB03,fantastic grip,4,160,Positive,845556147
GB03,good grip,4,187,Positive,845555571
GB03,excellent look,5,251,Positive,845554376
GB03,could have been better quality,3,182,Neutral,845555249
GB03,quality peoduct ,4,84,Positive,845556223
GB03,solid quality ,4,87,Positive,845555317
GB03,overall good,4,292,Positive,845555694
GB03,good grab,4,189,Positive,845553619
GB03,lighter weight n good,4,149,Positive,845555046
GB03,value for money,5,76,Positive,845555006
GB03,easy to fit,4,285,Positive,845555632
GB03,highly recommended,5,226,Positive,845556462
GB03,handle fits very well,4,196,Positive,845556915
GB03,great value,5,137,Positive,845554584
GB03,sturdiness,4,91,Positive,845556506
GB03,decent grip,3,211,Neutral,845555656
GB03,good product,4,283,Positive,845556194
GB03,costly ,2,276,Negative,845554584
GB03,looks sleek but bulky ,3,264,Neutral,845555514
GB03,plastic material instead of steel,3,108,Neutral,845556222
GB03,poor quality ,1,182,Negative,845556194
GB03,worth buying,4,68,Positive,845556241
GB03,stability firmness,2,97,Negative,845555514
GB03,well made,4,209,Positive,845556120
GB03,good finish,4,43,Positive,845555675
GB03,grab bar quality good,3,119,Neutral,845556340
GB03,recommended,4,181,Positive,845555694
GB03,good product,4,219,Positive,845556412
GB03,value for money,5,221,Positive,845556181
GB03,smooth finish,3,290,Neutral,845556340
GB03,reasonable price,4,6,Positive,845556448
GB03,satisfied,3,171,Neutral,845556241
GB03,strong grab bars,2,95,Negative,845556808
GB03,grade as illustrated,3,186,Neutral,845556567
GB03,easy to install,4,154,Positive,845556475
GB03,reassurring quality,4,89,Positive,845556808
GB03,quality product,4,235,Positive,845556323
GB03,quality is good,4,78,Positive,845556412
GB03,strong ,3,211,Neutral,845556506
GB03,right grip for elderly,4,35,Positive,845556694
GB03,good,4,163,Positive,845556462
GB03,superb quality,5,68,Positive,845556694
GB03,must buy,4,87,Positive,845556860
GB03,over priced ,2,214,Negative,845556579
GB03,not satisfied,1,144,Negative,845555571
GB03,size is too small,2,26,Negative,845556278
GB03,not good enough,2,166,Negative,845555454
GB03,high quality,5,138,Positive,1106635946
GB03,needs better screws,2,247,Negative,1106635993
GB03,good product,4,118,Positive,1106635520
GB03,convenience,3,84,Neutral,1106635925
GB03,quality is good,4,10,Positive,1106635987
GB03,highly recommended,5,97,Positive,1106635933
GB03,great grip,5,130,Positive,1106635915
GB03,soild quality good finish,4,110,Positive,1106635937
GB03,handle fits very well,5,22,Positive,1106635532
GB03,gives good grip,4,273,Positive,1106635917
GB03,very useful product,3,61,Neutral,1106635714
GB03,high quality,5,28,Positive,1106635971
GB03,go for it,4,271,Positive,1106635940
GB03,sturdy and reliable,4,33,Positive,1106635922
GB03,decent product,3,123,Neutral,1106635912
GB03,wonderful,5,107,Positive,1106712636
GB03,satisfied,3,129,Neutral,1106635981
GB03,good but not finished,2,294,Negative,1106636810
GB03,nice product,4,173,Positive,1106635943
GB03,serves its purpose,4,40,Positive,1106635685
GB03,very sturdy ,4,142,Positive,1106712615
GB03,very useful,5,289,Positive,1106635502
GB03,just ok,3,20,Neutral,1106712613
GB03,good,4,294,Positive,1106635996
GB03,does the job,4,141,Positive,1106635462
DT04,Quality is good,4,228,Positive,1106635965
DT04,Good product,4,68,Positive,1106635496
DT04,Worth every penny,4,263,Positive,1106635464
DT04,Working good,5,192,Positive,1106712575
DT04,Awesome,4,201,Positive,1106635678
DT04,This product is not accurate it shows diffrent temprature at the same time,3,261,Neutral,1106635681
DT04,Extremely Disappointed,2,249,Negative,1106635489
DT04,Worst product,1,61,Negative,1106635423
DT04,I am really impressed by the accuracy of the thermometer mainly at this price point ,5,99,Positive,1106635429
DT04,Thermometer works just fine,2,284,Negative,1107127060
DT04,it's perfect and the build quality is excellent ,4,136,Positive,1106635653
